EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,EVENT_TYPE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,INJURIES_INDIRECT,DEATHS_INDIRECT,TOR_LENGTH,TOR_WIDTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON
1011033,BAMBERG CO.,SCHOFIELD,4/5/2022,Tornado,3,0,0,0,0,SC,0,0,19.79,500,BAMBERG CARLISLE ARP,33.1154,-81.1889,33.2718,-80.9022
1022969,BELL CO.,YOUNGSPORT,4/12/2022,Tornado,3,0,23,0,0,TX,0,0,13.01,770,UNION GROVE,30.8918,-97.7303,31.0167,-97.6239
1016769,BUTLER CO.,ANDOVER,4/29/2022,Tornado,3,0,1,37000000,0,KS,3,0,9.78,250,BENTON,37.653,-97.153,37.783,-97.082
1033695,WILBARGER CO.,LOCKETT,5/4/2022,Tornado,3,0,0,100000,0,TX,0,0,14.7,600,LOCKETT,33.962,-99.476,34.127,-99.377
1031457,OTSEGO CO.,ELMIRA,5/20/2022,Tornado,3,2,44,50000000,0,MI,0,0,15.79,200,SPARR,44.9883,-84.8497,45.0555,-84.5408
1027742,DEUEL CO.,BEMIS,5/30/2022,Tornado,3,0,0,0,0,SD,0,0,13.31,100,TUNERVILLE,44.7958,-96.8255,44.9467,-96.6776
1062581,LAMAR CO.,HIGH,11/4/2022,Tornado,4,0,10,5000000,0,TX,0,0,25.91,1350,ARTHUR CITY,33.5995,-95.749,33.888,-95.4637
1063274,RED RIVER CO.,RUGBY,11/4/2022,Tornado,4,0,7,2000000,0,TX,0,0,27.93,1056,ACWORTH,33.5047,-95.2418,33.8055,-94.9175
1060587,MCCURTAIN CO.,BOSS,11/4/2022,Tornado,4,0,6,35000000,0,OK,0,0,32.3,1056,EAGLETOWN,33.8055,-94.9175,34.1263,-94.5078
1063555,MORRIS CO.,CASON,11/4/2022,Tornado,3,1,8,5000000,0,TX,0,0,14.47,650,NAPLES,33.0218,-94.8157,33.18,-94.652
1063556,CASS CO.,JENNINGS LAKE,11/4/2022,Tornado,3,0,0,0,0,TX,0,0,2.44,650,JENNINGS LAKE,33.18,-94.652,33.2064,-94.6241
1063564,BOWIE CO.,BASSETT,11/4/2022,Tornado,3,0,0,7000000,0,TX,0,0,15.65,800,DANIELS CHAPEL,33.3163,-94.5625,33.506,-94.4142
1060628,CALDWELL PAR.,HOLUM,11/29/2022,Tornado,3,0,1,450000,0,LA,0,0,7.9,300,COPENHAGEN,31.9743,-92.0655,32.0197,-91.9417
1061361,WASHINGTON CO.,FRUITDALE,11/30/2022,Tornado,3,0,0,0,0,AL,0,0,15.43,500,UNIFORM,31.339,-88.444,31.3714,-88.1853
1061296,UNION PAR.,BAYOU D ARBONNE LAKE,12/13/2022,Tornado,3,0,14,1200000,0,LA,0,0,9.06,500,CANBEAL,32.772,-92.4683,32.8477,-92.3409
1076639,AUTAUGA CO.,INDEPENDENCE,1/12/2023,Tornado,3,7,16,0,0,AL,0,0,22.3,1500,PINE FLAT,32.5212,-86.7312,32.691,-86.413
1076650,COOSA CO.,PENTONVILLE,1/12/2023,Tornado,3,0,0,0,0,AL,0,0,15.7,1250,MARTIN LAKE,32.754,-86.254,32.845,-86.008
1079333,PIKE CO.,HOLLONVILLE,1/12/2023,Tornado,3,0,18,0,0,GA,0,0,30.98,2200,BEEKS,33.1654,-84.4785,33.208,-84.408
1079334,SPALDING CO.,BLANTONS MILL,1/12/2023,Tornado,3,0,18,0,0,GA,0,0,30.98,2200,STEELES MILL,33.208,-84.408,33.319,-84.151
1079335,HENRY CO.,LUELLA,1/12/2023,Tornado,3,0,18,0,0,GA,0,0,30.98,2200,OLA,33.319,-84.151,33.3734,-84.0014
1075141,HARRIS CO.,EAST HAVEN,1/24/2023,Tornado,3,0,0,6600000,0,TX,0,0,23.66,1000,BAYTOWN HUMPHREY ARP,29.6,-95.25,29.81,-94.95
1102153,SHARKEY CO.,EGREMONT,3/24/2023,Tornado,4,14,0,0,0,MS,0,0,18.87,1320,AUTER,32.875,-90.9365,33.015,-90.6571
1102155,HUMPHREYS CO.,MIDNIGHT,3/24/2023,Tornado,3,3,0,0,0,MS,0,0,22.03,1320,REFUGE,33.015,-90.6571,33.1785,-90.3303
1102164,CARROLL CO.,BLACK HAWK,3/24/2023,Tornado,3,3,5,0,0,MS,0,0,16.97,1250,SOMMERVILLE COMMUNIT,33.31,-90.04,33.4327,-89.7853
1102166,MONTGOMERY CO.,FOLTZ,3/24/2023,Tornado,3,0,0,0,0,MS,0,0,12.46,1250,MINERVA,33.4327,-89.7853,33.51,-89.59
1087403,MONROE CO.,GIBSON,3/24/2023,Tornado,3,2,55,80000000,0,MS,0,0,27.72,1600,SMITHVILLE,33.869,-88.72,34.087,-88.313
1091665,TROUP CO.,WEST PT,3/26/2023,Tornado,3,0,5,0,0,GA,0,0,21.7,500,SMITHS MILL,32.8984,-85.1856,32.907,-84.861
1091666,MERIWETHER CO.,CAMEO,3/26/2023,Tornado,3,0,5,0,0,GA,0,0,21.7,500,CAMEO,32.907,-84.861,32.9012,-84.815
1089117,PULASKI CO.,MARTINDALE,3/31/2023,Tornado,3,0,54,85710000,0,AR,0,1,25.73,800,GENEVIA,34.7251,-92.4824,34.88,-92.07
1087052,KEOKUK CO.,MARTINSBURG,3/31/2023,Tornado,3,0,0,0,0,IA,0,0,17.38,1000,KEOTA,41.16,-92.23,41.34,-92
1087061,KEOKUK CO.,TALLEYRAND,3/31/2023,Tornado,4,0,3,0,0,IA,0,0,7.09,700,KEOTA,41.31,-92.03,41.391,-91.947
1087089,WASHINGTON CO.,WEST CHESTER,3/31/2023,Tornado,3,0,0,0,0,IA,0,0,10.19,700,WELLMAN,41.3911,-91.9465,41.511,-91.832
1089126,CROSS CO.,MC MANUS,3/31/2023,Tornado,3,4,26,150000000,0,AR,0,0,26.94,1600,SMITHDALE,35.1818,-90.9611,35.2949,-90.5042
1089130,TIPTON CO.,DIXONVILLE,3/31/2023,Tornado,3,0,0,20000,0,TN,0,0,2.52,1600,DIXONVILLE,35.4065,-90.1092,35.4212,-90.0683
1089131,MISSISSIPPI CO.,ST THOMAS,3/31/2023,Tornado,3,0,0,25000,0,AR,0,0,3.86,1600,PECAN PT,35.4212,-90.0683,35.4394,-90.0034
1089395,TIPTON CO.,MUNFORD,3/31/2023,Tornado,3,1,28,80000000,0,TN,0,0,20.36,2000,ANTIOCH,35.4621,-89.8323,35.577,-89.499
1088285,CRAWFORD CO.,PIERCEBURG,3/31/2023,Tornado,3,3,8,0,0,IL,0,0,21.15,700,PALESTINE,38.9297,-87.9451,39.0308,-87.5735
1089561,SULLIVAN CO.,RIVERTON,3/31/2023,Tornado,3,3,8,18160000,0,IN,0,0,13.25,660,CALEDONIA,39.0313,-87.5708,39.097,-87.3442
1089564,OWEN CO.,SPENCER,3/31/2023,Tornado,3,2,2,1566000,0,IN,0,0,2.42,400,ROMONA,39.2978,-86.7282,39.3089,-86.6854
1089811,MONROE CO.,STINESVILLE,3/31/2023,Tornado,3,0,0,1066000,0,IN,0,0,3.5,400,MT TABOR,39.3089,-86.6854,39.3235,-86.623
1089415,MCNAIRY CO.,ROSE CREEK,3/31/2023,Tornado,3,9,21,20000000,0,TN,0,0,24.55,1400,ADAMSVILLE,35.167,-88.785,35.268,-88.368
1089416,HARDIN CO.,BOX ELDER,3/31/2023,Tornado,3,0,0,4000000,0,TN,0,0,21.13,1400,OLIVEHILL,35.268,-88.368,35.356,-88.009
1089570,JOHNSON CO.,NEW WHITELAND,3/31/2023,Tornado,3,0,0,6470000,0,IN,0,0,3.54,316,WHITELAND,39.5363,-86.1042,39.5627,-86.0476
1086301,GRANT CO.,GAS CITY,3/31/2023,Tornado,3,0,0,0,0,IN,0,0,6.35,200,ARCANA,40.4811,-85.5929,40.5368,-85.4991
1092807,MADISON CO.,FISK,4/1/2023,Tornado,3,1,5,0,0,AL,0,0,4.49,215,FAIRVIEW,34.9746,-86.5738,34.9907,-86.497
1092808,LINCOLN CO.,LINCOLN,4/1/2023,Tornado,3,0,0,0,0,TN,0,0,7.54,215,ELORA,34.991,-86.497,35.0039,-86.3648
1091003,SUSSEX CO.,DUBLIN HILL,4/1/2023,Tornado,3,1,0,0,0,DE,0,0,14.3,700,ELLENDALE,38.757,-75.6398,38.818,-75.3892
1093557,FULTON CO.,IPAVA,4/4/2023,Tornado,3,0,4,0,0,IL,0,0,19.92,600,CANTON INGERSOLL ARP,40.3308,-90.3233,40.5429,-90.0667
1094927,MCCLAIN CO.,DIBBLE,4/19/2023,Tornado,3,1,2,4000000,0,OK,0,0,10.9,1200,GOLDSBY,35.082,-97.634,35.18,-97.526
1095008,POTTAWATOMIE CO.,PINK,4/19/2023,Tornado,3,0,0,50000,0,OK,0,0,0.6,250,PINK,35.229,-97.111,35.232,-97.101
1097613,VIRGINIA BEACH (C) CO.,OCEAN PARK,4/30/2023,Tornado,3,0,0,20000000,0,VA,0,0,4.5,350,CAPE HENRY,36.883,-76.086,36.93,-76.01
1112298,OCHILTREE CO.,PERRYTON,6/15/2023,Tornado,3,3,100,1000000,0,TX,0,0,6.31,880,PERRYTON MUNI ARPT,36.4135,-100.8302,36.3731,-100.7284
1151487,JASPER CO.,HAMLET,6/18/2023,Tornado,3,1,25,5000000,0,MS,0,0,6.46,1350,LOUIN,32.0179,-89.2884,32.0737,-89.2052
1098431,MOTLEY CO.,WHITEFLAT,6/21/2023,Tornado,3,4,15,0,0,TX,0,0,9.14,600,MATADOR,34.12,-100.85,33.99,-100.82
1115820,PROWERS CO.,GRANADA,6/23/2023,Tornado,3,0,0,0,0,CO,0,0,13.12,320,HOLLY,37.89,-102.38,37.83,-102.22
1128943,NASH CO.,DORTCHES,7/19/2023,Tornado,3,0,16,300000000,0,NC,0,0,7.19,600,DRAKE,36.0009,-77.8778,36.0359,-77.7567
1128944,EDGECOMBE CO.,BATTLEBORO,7/19/2023,Tornado,3,0,0,250000,0,NC,0,0,6.34,600,GETHSEMANE,36.0359,-77.7567,36.0613,-77.6477
1125496,LEWIS CO.,WEST LEYDEN,8/7/2023,Tornado,3,0,0,1500000,0,NY,0,0,16,700,TORIN,43.46,-75.51,43.65,-75.42
1136351,YUMA CO.,YUMA ARPT,8/8/2023,Tornado,3,0,0,1000000,0,CO,0,0,9.2,212,YUMA ARPT,40.106,-102.7942,40.109,-102.744
